actor_id,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Target
1.02E+18,0.990074643,0.904625695,0.525689687,0.15095802,0.974533833,1
1.01E+18,0.972322009,0.991226287,0.960857782,0.980732422,0.906865132,1
9.63E+17,0.82057971,0.427153483,0.461771697,0.693086381,0.648297997,1
7.71E+17,0.908560639,0.956989125,0.599607215,0.860044203,0.956032062,1
465854208,0.92862093,0.761495245,0.667430156,0.150383742,0.828197658,1
26866148,0.489768088,0.485434984,0.059882332,0.179977066,0.654996197,1
2215324533,0.996047939,0.69587298,0.584080507,0.052241921,0.850367147,1
1.02E+18,0.979963848,0.971027729,0.943514859,0.85720431,0.955649169,1
9.31E+17,0.910734792,0.181169556,0.662509374,0.105204205,0.744321056,1
8.39E+17,0.959586636,0.170427432,0.250675259,0.634796075,0.536017276,1
7.44E+17,0.813855288,0.539718106,0.751099789,0.898424737,0.608067943,1
3271304905,0.860696894,0.621256733,0.861058256,0.424454058,0.71734814,1
2753918492,0.900938893,0.699467925,0.9276693,0.813286497,0.694047103,1
2329759688,0.946927736,0.871325213,0.472490196,0.482796187,0.910297222,1
1472456450,0.856187789,0.694739518,0.530387745,0.454674793,0.80142649,1
1043355138,0.975328871,0.246949927,0.472143842,0.039733806,0.623182938,1
85980841,0.914571355,0.930516596,0.93144238,0.988587958,0.889077673,1
40988269,0.984757422,0.609745552,0.738379729,0.177712198,0.874178982,1
39272694,0.921657445,0.624338894,0.48019183,0.824989324,0.793993262,1
3226249288,0.976173893,0.942232962,0.77338443,0.786134472,0.926600244,1
8.61E+17,0.769941206,0.750063861,0.622522288,0.857071327,0.943743966,1
8.47E+17,0.968335775,0.839296208,0.58219133,0.16426264,0.866263581,1
301679134,0.901974226,0.933480522,0.71938129,0.880526391,0.902529304,1
208287905,0.9216687,0.915468607,0.439399783,0.906522783,0.845894104,1
17105958,0.896252578,0.156892614,0.707328529,0.310009679,0.585218862,1
8.42E+17,0.863532163,0.874911623,0.434534671,0.329125248,0.899454173,1
1425939589,0.8914382,0.634070973,0.548622051,0.654777002,0.743701855,1
7.85E+17,0.85387454,0.056907002,0.454868136,0.124466105,0.311672833,1
581287345,0.808702433,0.300279465,0.766908781,0.374425371,0.476258703,1
16068522,0.976674499,0.174711268,0.161238658,0.298079169,0.521053099,1
119771879,0.88177612,0.306576972,0.712912247,0.546205705,0.761803138,1
1.03E+18,0.879512444,0.611936043,0.650709783,0.824960762,0.840231973,1
835882182,0.989250422,0.863430646,0.808622145,0.29138417,0.901871249,1
7.99E+17,0.986360995,0.367247727,0.34519458,0.490340311,0.632940063,1
2263935839,0.955425881,0.823750913,0.971400951,0.894099811,0.770436889,1
1.03E+18,0.911517753,0.644649691,0.932623001,0.338454693,0.89299567,1
896258742,0.986756987,0.726394586,0.747329938,0.439757226,0.800824709,1
3311052397,0.981581469,0.980916007,0.921681278,0.372604992,0.982669256,1
2553642624,0.877068596,0.28185178,0.466491802,0.515207432,0.54503002,1
100822029,0.921707335,0.578778719,0.334336109,0.333431594,0.580838066,1
1.00E+18,0.993588328,0.831863425,0.532708463,0.230561839,0.850079149,1
9.34E+17,0.953352732,0.782868324,0.713529548,0.422440429,0.891109844,1
7.99E+17,0.869784315,0.780707497,0.904397565,0.764132575,0.958791843,1
601535938,0.915607315,0.955847155,0.967085627,0.763680944,0.981119535,1
329345563,0.961440564,0.793151225,0.633040806,0.454611532,0.879212123,1
1365968586,0.964371792,0.32478878,0.570283243,0.259957755,0.609430541,1
1050840752,0.977304365,0.365292264,0.530146663,0.050651708,0.654782303,1
8.72E+17,0.786619976,0.988128312,0.986736453,0.999920856,0.834065252,1
8.37E+17,0.941858766,0.95861161,0.957021846,0.586917286,0.983898674,1
8.30E+17,0.882968109,0.594307803,0.79091223,0.288990617,0.862432593,1
3322415850,0.980225588,0.513016314,0.507658084,0.315263686,0.797532666,1
219895957,0.959048409,0.894702239,0.775124211,0.616191812,0.923829607,1
128620038,0.893160359,0.804737847,0.880315609,0.368636379,0.906164503,1
8.75E+17,0.91354493,0.759711309,0.947892609,0.387100191,0.846741317,1
7.12E+17,0.870579378,0.894130919,0.816382375,0.753043676,0.755384481,1
450410690,0.915235085,0.912529239,0.615126007,0.587577157,0.922888492,1
3748574656,0.595921258,0.501854167,0.619366968,0.327837015,0.692428501,1
1.02E+18,0.953956474,0.613247653,0.738849728,0.216637864,0.83361629,1
9.50E+17,0.977872947,0.386334042,0.258850868,0.028160247,0.761630286,1
8.88E+17,0.979103812,0.46298681,0.262314437,0.183488074,0.73391227,1
7.67E+17,0.94976158,0.580898069,0.213135273,0.350076948,0.793222429,1
54725778,0.845893493,0.505602862,0.703312831,0.115891585,0.861803367,1
388327465,0.323019586,0.476285486,0.175054817,0.276358295,0.576994536,1
8.78E+17,0.945884884,0.516929948,0.509284027,0.43588425,0.68534902,1
8.54E+17,0.969494814,0.636631887,0.550762085,0.250235415,0.826853408,1
8.42E+17,0.826725623,0.711079005,0.739681138,0.954032351,0.728360449,1
8.49E+17,0.749255403,0.90663612,0.701155999,0.865587074,0.864442631,1
8.22E+17,0.937452475,0.583900596,0.89577276,0.454055659,0.825388169,1
8.15E+17,0.852589309,0.560250113,0.51585719,0.541459074,0.78596083,1
8.00E+17,0.962455074,0.317571489,0.429041269,0.275186217,0.631303707,1
7.48E+17,0.987331047,0.801409477,0.842366805,0.254567526,0.928377966,1
48056698,0.971447991,0.496066467,0.456115215,0.123369909,0.638850259,1
302004290,0.957170641,0.584409945,0.512627237,0.276289079,0.819928077,1
2584333725,0.936625559,0.252140284,0.099752012,0.388041325,0.773584165,1
18339288,0.940175411,0.776039357,0.671539918,0.634296449,0.861134734,1
140535496,0.397566593,0.330644069,0.561804285,0.181248263,0.269313602,1
1291569776,0.926086738,0.84567069,0.943079678,0.920919994,0.932695448,1
1.03E+18,0.961566414,0.945946683,0.686477614,0.871080591,0.919721751,1
1.02E+18,0.89792778,0.699780128,0.470938241,0.628202567,0.909633125,1
97315486,0.925180133,0.707552961,0.655858118,0.418770827,0.855663842,1
9.51E+17,0.985226842,0.352390142,0.212293424,0.205624055,0.749232455,1
9.44E+17,0.941338156,0.844484642,0.720053852,0.748328152,0.817056073,1
8.57E+17,0.940449194,0.72665295,0.384452925,0.223683399,0.916001545,1
7.57E+17,0.796405617,0.882666364,0.67560561,0.968561813,0.729142953,1
371791709,0.925630313,0.827918014,0.950207282,0.384030639,0.944664021,1
2743749486,0.943248104,0.644929782,0.897964027,0.49159013,0.86950572,1
240985379,0.943837362,0.61763388,0.350675836,0.587655474,0.699534125,1
1475843268,0.804591841,0.193799491,0.832452488,0.563058068,0.421108329,1
1.03E+18,0.977936857,0.79552981,0.83393944,0.360344245,0.917350587,1
9.98E+17,0.923431362,0.342772483,0.129264976,0.179016709,0.483283922,1
8.83E+17,0.95560029,0.525601367,0.411684628,0.215431286,0.836738133,1
8.83E+17,0.925701373,0.852645836,0.617716189,0.698541465,0.859731411,1
8.66E+17,0.801626081,0.659119997,0.386429471,0.769688877,0.538208104,1
8.34E+17,0.84448918,0.673095499,0.953855535,0.953534779,0.731174873,1
8.26E+17,0.759704905,0.530142929,0.594258709,0.448340108,0.75663716,1
8.23E+17,0.969690407,0.930095391,0.677732362,0.402579208,0.930427768,1
8.17E+17,0.922321613,0.363804594,0.586155839,0.41789109,0.643324216,1
7.70E+17,0.933616247,0.768270928,0.757236684,0.595743456,0.857172919,1
1.00E+18,0.97922937,0.358809089,0.281902058,0.184408715,0.655242939,1
9.89E+17,0.937083461,0.667841237,0.641288537,0.271771301,0.903709679,1
9.68E+17,0.850992867,0.076574928,0.246277585,0.081372863,0.19781261,1
9.23E+17,0.957369171,0.575134494,0.950994522,0.428410621,0.804884921,1
7.13E+17,0.98367581,0.4174875,0.720877922,0.090839951,0.811762592,1
624306656,0.930998687,0.898566998,0.784026032,0.093559031,0.949486024,1
4291655293,0.874074296,0.88537672,0.767102437,0.990056427,0.879763573,1
4214523154,0.878556023,0.62071718,0.514414951,0.619923588,0.563289206,1
312679420,0.976835294,0.935203394,0.654797791,0.589279893,0.910064047,1
31946111,0.938922774,0.579039379,0.885493301,0.428813138,0.665747777,1
305877707,0.847008804,0.849005604,0.873756078,0.59976666,0.92127962,1
2866614370,0.413979276,0.246464423,0.447386264,0.265499409,0.137667184,1
23300573,0.912259749,0.794813786,0.455218024,0.727637263,0.81999097,1
2214858050,0.942040741,0.121996751,0.609350048,0.116129434,0.509168463,1
1.03E+18,0.941060814,0.251531177,0.254084931,0.169723561,0.662695396,1
9.88E+17,0.633754966,0.654009546,0.864507875,0.847611439,0.710271626,1
9.15E+17,0.93669269,0.400708561,0.57512866,0.301319404,0.727163962,1
904304628,0.399432513,0.357148556,0.192181693,0.135079781,0.249703587,1
1316719508,0.921199487,0.227702167,0.298880049,0.566617324,0.708757134,1
8.96E+17,0.865129309,0.698119487,0.96214509,0.67226094,0.802981013,1
4896912777,0.916052976,0.733223464,0.701340495,0.785496966,0.762227992,1
177976646,0.962635869,0.752824419,0.563084827,0.507948988,0.887281273,1
930844758,0.971186222,0.223420234,0.292448657,0.215808675,0.568853651,1
8.18E+17,0.927064795,0.68492394,0.791681136,0.723636214,0.732625503,1
8.06E+17,0.909925705,0.799080874,0.935734326,0.240232974,0.889692143,1
7.63E+17,0.984216269,0.731480486,0.396319705,0.61070602,0.788170708,1
2870832550,0.971991453,0.798937516,0.974449919,0.146360156,0.975770303,1
2835604479,0.815947018,0.352386069,0.5374887,0.127121641,0.601359462,1
2229651353,0.858702057,0.602907649,0.723358423,0.598829104,0.897821077,1
9.30E+17,0.964562217,0.825013665,0.304964638,0.383586356,0.809830726,1
9.20E+17,0.897883906,0.612149219,0.624947847,0.332935886,0.809651508,1
1971329510,0.986529513,0.572689564,0.600110643,0.253418266,0.826163888,1
1689087260,0.972057063,0.792901502,0.52176771,0.093044129,0.930961039,1
9.32E+17,0.986402917,0.981121233,0.712313991,0.696272602,0.919661503,1
7.04E+17,0.98458728,0.436840185,0.377706867,0.175154804,0.705417406,1
551192137,0.30151105,0.910225001,0.696156538,0.125385734,0.981064999,1
273285282,0.925392666,0.924620466,0.482855722,0.323150666,0.980901974,1
8.71E+17,0.923937914,0.715482807,0.94891291,0.866111694,0.685620344,1
329074766,0.96589439,0.746799829,0.72056609,0.57749031,0.675031193,1
31957002,0.866921541,0.75730534,0.671700196,0.815416835,0.879422062,1
1416939157,0.975471467,0.658281296,0.748324865,0.258516324,0.926985757,1
1.01E+18,0.869626432,0.731831421,0.969618344,0.989870937,0.786685948,1
986447178,0.384393215,0.147860925,0.564551956,0.679410337,0.291633926,1
9.34E+17,0.911225699,0.914199685,0.474807283,0.421708908,0.881192524,1
9.14E+17,0.856357514,0.628363562,0.395040366,0.749124153,0.711484392,1
8.64E+17,0.988822987,0.756147245,0.603492545,0.010948468,0.915263757,1
7.63E+17,0.831064144,0.832332884,0.565882405,0.268733862,0.849476396,1
3315496315,0.887469224,0.426664609,0.505599731,0.037203296,0.437622967,1
126431981,0.82985358,0.840504929,0.977508237,0.52893137,0.904955224,1
120935923,0.898178487,0.642366566,0.681000273,0.603951828,0.835428973,1
9.68E+17,0.918206172,0.63980097,0.893744299,0.188520734,0.703553818,1
9.51E+17,0.839438848,0.414304251,0.444970685,0.232873464,0.667198477,1
8.64E+17,0.99550371,0.776324554,0.77316971,0.182222147,0.909167519,1
7.28E+17,0.978369974,0.571908098,0.423296239,0.300531173,0.766131566,1
64357440,0.884128042,0.627585099,0.760554273,0.33608109,0.83148549,1
2685319074,0.880149531,0.594516419,0.082389652,0.18280641,0.784202662,1
2282457000,0.931406577,0.742399689,0.872219784,0.2647465,0.878785043,1
7.25E+17,0.735273846,0.476008015,0.207062788,0.128140288,0.666244078,1
58654281,0.954260937,0.612678493,0.809202762,0.894548908,0.781046719,1
4179814341,0.939771926,0.418927227,0.536510456,0.256980027,0.828026343,1
1957860566,0.860707893,0.118333104,0.415780898,0.086390669,0.737976912,1
1.03E+18,0.980106841,0.960367482,0.878932932,0.673987424,0.95154997,1
954190478,0.876665968,0.703753047,0.240898327,0.499225187,0.818984926,1
9.41E+17,0.955523041,0.643286452,0.74373134,0.503659811,0.664262163,1
902142145,0.844628821,0.690314787,0.724719874,0.75240395,0.84246532,1
868526497,0.976561154,0.743539134,0.784431538,0.463591105,0.833145934,1
637466913,0.664554753,0.25976165,0.281413517,0.378206587,0.635580136,1
18132806,0.961926214,0.766902573,0.920442271,0.740104063,0.921013477,1
8.39E+17,0.980360928,0.56835587,0.404060187,0.156329294,0.709255425,1
8.03E+17,0.920710094,0.877826906,0.91224339,0.676546618,0.852318769,1
7.64E+17,0.955047906,0.774037638,0.450791342,0.280881014,0.739869913,1
2188283645,0.793047207,0.806448084,0.990761475,0.948413989,0.80898093,1
1.02E+18,0.98185101,0.507774866,0.53966821,0.050514541,0.878483298,1
9.83E+17,0.833107817,0.793058339,0.755554135,0.958992353,0.563482645,1
9.68E+17,0.851567905,0.60239537,0.165278319,0.573694585,0.609258094,1
74317482,0.976215304,0.435317365,0.481514015,0.507820414,0.730923547,1
51327473,0.984972684,0.454676576,0.820254257,0.488994686,0.711803662,1
3137997620,0.97796145,0.504284249,0.26837811,0.261420625,0.771611838,1
9.85E+17,0.990428588,0.41445674,0.518015037,0.225923415,0.790689619,1
8.24E+17,0.920034563,0.572962216,0.858074249,0.778444977,0.592304781,1
7.89E+17,0.993194429,0.672667872,0.789277109,0.663859287,0.80373102,1
58852029,0.975666213,0.813888274,0.90767475,0.480203812,0.870298818,1
381814625,0.87855473,0.311374364,0.422838781,0.028713376,0.70230182,1
2903512129,0.832535293,0.459295028,0.676943945,0.256234087,0.681343783,1
1.02E+18,0.883404814,0.820079662,0.414503492,0.79769764,0.842804778,1
9.60E+17,0.877674298,0.085402079,0.350435225,0.214810842,0.398968979,1
9.53E+17,0.887231034,0.101019261,0.649628596,0.20030378,0.442990073,1
7.09E+17,0.910205271,0.278456283,0.388391468,0.364497575,0.550868407,1
2278598112,0.769997595,0.830838886,0.596038756,0.699163772,0.631463153,1
1.03E+18,0.973803084,0.668543496,0.470223769,0.479964635,0.773896601,1
1.02E+18,0.837795703,0.905908507,0.780932728,0.507293093,0.973620099,1
8.93E+17,0.919382376,0.616540399,0.389231282,0.078436459,0.871843208,1
8.32E+17,0.928145335,0.693513708,0.264389796,0.347474109,0.838614958,1
7.46E+17,0.954991283,0.757489124,0.720652072,0.195184289,0.951974312,1
48600934,0.98528391,0.883592097,0.904490856,0.183696412,0.935204904,1
4268003532,0.918252614,0.32619181,0.525526351,0.598804817,0.583344469,1
309297403,0.884442834,0.613029311,0.752161304,0.377313781,0.844213718,1
1.01E+18,0.979663281,0.779731556,0.296081638,0.053289609,0.884227399,1
94436427,0.874231307,0.864573558,0.983393745,0.80050906,0.950977098,1
8.54E+17,0.995080237,0.934987422,0.732018364,0.176035279,0.959180194,1
7.02E+17,0.978218905,0.204223197,0.791967968,0.255898229,0.586601486,1
60696230,0.922597202,0.700679094,0.80943536,0.92318807,0.706120628,1
51037080,0.963315244,0.857876535,0.693041153,0.373735638,0.911368424,1
502164081,0.933007707,0.765259749,0.715925252,0.745730107,0.800339923,1
9.44E+17,0.966770267,0.567698671,0.817418903,0.583618814,0.799092512,1
9.36E+17,0.515387581,0.402941317,0.101082485,0.035526039,0.609685943,1
8.98E+17,0.785982181,0.849550531,0.936498652,0.325863097,0.980155728,1
24033978,0.859871533,0.595246852,0.425322443,0.591228304,0.626516675,1
104273452,0.896170573,0.930206761,0.531472158,0.611537651,0.883752894,1
9.99E+17,0.959457488,0.680834567,0.585623733,0.571638633,0.702199859,1
9.20E+17,0.881073602,0.93575132,0.790356667,0.606004749,0.881733443,1
8.28E+17,0.942166404,0.619796216,0.820361697,0.51348225,0.838821124,1
7.78E+17,0.942377164,0.308850008,0.798675576,0.219835965,0.830048683,1
3308301505,0.959366701,0.710368483,0.535283997,0.482212661,0.812362414,1
531710903,0.764223347,0.658869961,0.682078756,0.565135358,0.69703597,1
508117164,0.966632128,0.990358822,0.942915537,0.986327319,0.903613818,1
2260694347,0.946344808,0.724112368,0.953701148,0.40609541,0.894063391,1
7.42E+17,0.809397541,0.903401882,0.94582233,0.502877587,0.926938755,1
313649334,0.867280908,0.394508756,0.693683513,0.407157225,0.7687191,1
28663283,0.956210442,0.436205492,0.659698405,0.499791053,0.797385969,1
1700163144,0.880515628,0.638924964,0.325809992,0.33617742,0.728370216,1
9.46E+17,0.98946166,0.822086281,0.598951796,0.27347825,0.941043561,1
7.03E+17,0.993787538,0.8995751,0.63543337,0.765031371,0.576133461,1
382630039,0.856981284,0.104008064,0.20741304,0.327022735,0.270594371,1
37127042,0.871124879,0.851604084,0.9548995,0.626496172,0.942477437,1
357781017,0.947972115,0.36511821,0.700090996,0.136297143,0.755115283,1
23991435,0.992871875,0.288487256,0.163295814,0.119889266,0.655942415,1
9.05E+17,0.991502392,0.666468379,0.383488045,0.169986619,0.825083384,1
8.12E+17,0.895419419,0.196008776,0.190954332,0.514501144,0.531995062,1
8.00E+17,0.819276251,0.425609884,0.680864751,0.491241215,0.638454368,1
7.45E+17,0.973422908,0.620099253,0.616620072,0.267936547,0.759641504,1
558706469,0.992553613,0.829823586,0.932406737,0.160621455,0.931660988,1
528914103,0.935563073,0.717708343,0.595018851,0.150575376,0.774520675,1
1020857448,0.922525874,0.945887245,0.494546748,0.159221262,0.947303268,1
8.74E+17,0.951928531,0.715802927,0.367857495,0.346203632,0.894614181,1
8.27E+17,0.985907158,0.853473159,0.620255921,0.279754069,0.937044294,1
7.79E+17,0.904443805,0.821585807,0.956488183,0.522579749,0.926928618,1
7.19E+17,0.962228089,0.827831804,0.799029975,0.446737747,0.871751938,1
624461760,0.837936521,0.902746065,0.546170467,0.842446672,0.719733715,1
55843411,0.957500164,0.835253196,0.579698215,0.436711934,0.900349328,1
289134487,0.938194416,0.462463123,0.352254017,0.150365847,0.756412964,1
2163140348,0.88036884,0.827495682,0.677433169,0.321461458,0.873233031,1
9.52E+17,0.934135491,0.834417087,0.414050519,0.436641231,0.845102152,1
7.84E+17,0.76736582,0.037323991,0.767522877,0.049741352,0.370276441,1
720896695,0.941103976,0.84489193,0.825069823,0.497589909,0.949809201,1
706999492,0.955039395,0.899736452,0.42695759,0.281433597,0.801205317,1
330507831,0.937680521,0.461099551,0.310209948,0.19952844,0.826564751,1
3260049157,0.964595374,0.557313737,0.327789894,0.189537774,0.778966646,1
1.02E+18,0.888372379,0.473632425,0.449113092,0.593587948,0.60912573,1
9.68E+17,0.952040702,0.838432461,0.386351762,0.349915664,0.867720028,1
9.32E+17,0.812366614,0.327682627,0.456036,0.139939413,0.723086047,1
7.06E+17,0.844450225,0.864483705,0.815881436,0.259235214,0.946177503,1
204480480,0.962062136,0.597178503,0.805405103,0.300196785,0.794044068,1
1064556584,0.859405985,0.918631606,0.333632393,0.420214574,0.812546692,1
9.20E+17,0.939477354,0.881522469,0.655748089,0.591239603,0.939759253,1
8.38E+17,0.962810549,0.211948697,0.341039157,0.49191903,0.499236375,1
7.98E+17,0.822947648,0.222870418,0.203302119,0.15606141,0.559704011,1
53762268,0.95006826,0.540488151,0.33398164,0.211675521,0.577689723,1
49064513,0.974571475,0.777290852,0.840584869,0.154282909,0.942880201,1
41294295,0.936468162,0.641579538,0.578169717,0.169108168,0.670051686,1
24590887,0.979999187,0.601277458,0.531397442,0.159612101,0.888033838,1
1975258165,0.91318651,0.497436263,0.440368987,0.392630751,0.728568786,1
1.01E+18,0.367641434,0.104170894,0.123447077,0.601002908,0.319059213,1
9.99E+17,0.897332036,0.907405468,0.958534888,0.470284384,0.952192288,1
8.28E+17,0.814929652,0.971930435,0.838747742,0.999218904,0.725722579,1
7.87E+17,0.940176279,0.565063558,0.914382,0.510377907,0.785170732,1
50060636,0.952883899,0.192655408,0.280143439,0.150763679,0.422447224,1
3837403517,0.816241189,0.720323072,0.915225188,0.637368971,0.753565975,1
3565752434,0.979067004,0.234317802,0.568497622,0.089911045,0.788061306,1
1454186268,0.909729676,0.188941649,0.395775215,0.590033418,0.562721441,1
9.95E+17,0.985138839,0.309044484,0.597223697,0.423081524,0.734574067,1
8.82E+17,0.806038063,0.439169737,0.273771616,0.213543219,0.658936166,1
7.93E+17,0.956661303,0.877522698,0.629437542,0.681439039,0.875078865,1
47600280,0.947618691,0.825390305,0.902678351,0.656553722,0.934078791,1
3984965609,0.926725522,0.413468554,0.864546071,0.348336639,0.522242127,1
2233717486,0.975906154,0.645168167,0.776453673,0.388075089,0.85414392,1
9.81E+17,0.886812061,0.804281901,0.721837756,0.763236917,0.90826956,1
9.65E+17,0.934233633,0.02108706,0.348675839,0.09819873,0.311805665,1
8.18E+17,0.972806411,0.843432273,0.588363883,0.341548846,0.835886884,1
256225219,0.913439653,0.620174765,0.307649855,0.174563633,0.746445555,1
9.91E+17,0.892062169,0.73226261,0.574049104,0.742039836,0.756729244,1
2660094344,0.978262917,0.477561094,0.444671348,0.085365094,0.786013292,1
9.82E+17,0.96864211,0.528751483,0.549130581,0.129582965,0.804883023,1
8.99E+17,0.892588262,0.81518551,0.497553454,0.409995609,0.900802888,1
830041950,0.958727138,0.422749293,0.572378366,0.537969664,0.66769848,1
8.28E+17,0.957199218,0.728149379,0.452538582,0.469049795,0.784147319,1
449356938,0.900365891,0.692369069,0.386818155,0.296583959,0.858342988,1
9.89E+17,0.966920722,0.8795087,0.38282696,0.513086474,0.847547539,1
8.32E+17,0.944522598,0.869421536,0.999609434,0.847631158,0.939607638,1
7.02E+17,0.891063392,0.168836733,0.366875034,0.423663347,0.411614899,1
556246733,0.97831893,0.769114804,0.313075347,0.17456489,0.825600098,1
520932812,0.926205701,0.459687457,0.818155287,0.503980863,0.802710964,1
440350176,0.950995348,0.361807509,0.367379506,0.208877375,0.858540294,1
23782377,0.922666519,0.562893096,0.236160713,0.472456207,0.728102692,1
1.03E+18,0.759933833,0.766806237,0.703330772,0.954505741,0.499228264,1
107163187,0.594214721,0.969334876,0.674722503,0.942670383,0.74179224,1
8.36E+17,0.979809854,0.672867729,0.95423428,0.979464507,0.750233712,1
8.32E+17,0.940410088,0.538540565,0.621172185,0.860230328,0.418679815,1
8.23E+17,0.907232688,0.980240916,0.924994923,0.676415919,0.97581986,1
56210077,0.557085011,0.376745026,0.756912248,0.552899634,0.61027553,1
31199263,0.974280085,0.730666152,0.425564761,0.330192337,0.899731108,1
15601396,0.949856759,0.820359948,0.562976083,0.229915728,0.758476225,1
9.49E+17,0.974204135,0.731274469,0.365017466,0.104244558,0.825640822,1
9.26E+17,0.954831879,0.255580471,0.453845204,0.123336233,0.698651983,1
8.31E+17,0.956543424,0.598738196,0.537085851,0.219345353,0.770234678,1
7.89E+17,0.984274528,0.872198465,0.892804598,0.264131126,0.950815478,1
571032079,0.87653188,0.376456772,0.609730264,0.643142551,0.513979879,1
17478809,0.968839791,0.671617613,0.751011806,0.60261508,0.994551248,1
118003642,0.917552109,0.932534321,0.564144269,0.417109735,0.904002596,1
103587532,0.941795522,0.714655973,0.72930407,0.745319275,0.80830825,1
8.03E+17,0.906908033,0.952794189,0.978449761,0.600533086,0.953926058,1
339783846,0.95557755,0.567318985,0.447264575,0.186298659,0.859947967,1
3060742820,0.957329056,0.829065805,0.76504926,0.643650495,0.926710059,1
1937446980,0.908726491,0.804227289,0.419846197,0.669505097,0.813696729,1
9.69E+17,0.932294478,0.642316211,0.407128537,0.647725172,0.624955433,1
455566628,0.979627801,0.723769391,0.609847422,0.217186744,0.807156041,1
3287190229,0.883457563,0.423906963,0.442353445,0.636709266,0.701534731,1
3134172844,0.940779086,0.340899118,0.352181825,0.146187709,0.459534536,1
3030153851,0.966227757,0.907543668,0.646814485,0.296455943,0.907848733,1
17456281,0.860304493,0.940282624,0.545619159,0.293287455,0.967739705,1
9.77E+17,0.976964737,0.699062065,0.803795817,0.725095706,0.847429844,1
845948940,0.958616425,0.483550614,0.275354697,0.144466231,0.410538791,1
7.18E+17,0.95785687,0.705579722,0.879485149,0.226436419,0.88268925,1
293631912,0.892963338,0.853729825,0.921005775,0.535459555,0.90282143,1
9.94E+17,0.858607952,0.158364955,0.275228601,0.614740963,0.377055163,1
7.80E+17,0.95399065,0.439095723,0.465296656,0.159214334,0.802881512,1
50633485,0.989055582,0.568059325,0.52837528,0.076593189,0.819709286,1
4719570082,0.96178319,0.571276408,0.475837376,0.441941252,0.689086649,1
47551318,0.985338694,0.274108989,0.441589045,0.26639255,0.681959571,1
2400725088,0.82850216,0.565072181,0.443781705,0.53291059,0.601900448,1
2358571848,0.944443867,0.396020506,0.320830679,0.62816137,0.676379443,1
18554872,0.983827791,0.685938113,0.855181635,0.442997306,0.860071321,1
7.86E+17,0.901346271,0.965990438,0.932669291,0.989994311,0.90965487,1
4120443976,0.948821727,0.706495797,0.66671768,0.446135299,0.767857699,1
3319124561,0.90237947,0.953769474,0.153644112,0.417488371,0.937468581,1
2994238670,0.738415761,0.341619891,0.242839562,0.649343409,0.491438755,1
1.01E+18,0.929539367,0.838638924,0.765791572,0.694180869,0.760732879,1
9.94E+17,0.88254856,0.354838391,0.208836552,0.316569569,0.687960883,1
9.11E+17,0.970922192,0.856760354,0.491972211,0.494319228,0.900633872,1
8.23E+17,0.390466083,0.36677711,0.503668449,0.212026784,0.300206316,1
8.19E+17,0.937241304,0.889758578,0.709730899,0.258974939,0.910171439,1
36552440,0.763187032,0.248958076,0.065376407,0.129876613,0.562689979,1
22158886,0.934356043,0.662702235,0.322658393,0.396006716,0.733486512,1
984726415,0.938312482,0.722574159,0.455924695,0.016233757,0.924999997,1
9.61E+17,0.975556317,0.47441277,0.434537535,0.241441433,0.612981672,1
9.44E+17,0.883061064,0.518194192,0.69753024,0.614613755,0.843093215,1
8.25E+17,0.894010002,0.708173743,0.312870339,0.228006675,0.895366337,1
524384301,0.968191665,0.684906348,0.578003401,0.211108064,0.766901227,1
27304952,0.951359221,0.37117441,0.322142304,0.101477581,0.708139209,1
2514072728,0.99400957,0.789012717,0.57873646,0.165994128,0.834724591,1
179142328,0.963898692,0.70641756,0.449874448,0.191138652,0.8181775,1
1494005965,0.742661649,0.530801231,0.451622805,0.285110398,0.630969942,1
1.03E+18,0.875339594,0.818806102,0.12587043,0.599936524,0.772195947,1
1.02E+18,0.958841922,0.461805142,0.371557778,0.444733084,0.693668912,1
1002342769,0.804592691,0.619430895,0.49999016,0.231488991,0.894112412,1
9.65E+17,0.930293351,0.607570531,0.744146394,0.3744948,0.864649862,1
7.91E+17,0.968331638,0.843298961,0.830508365,0.210484322,0.924265508,1
78523300,0.986809364,0.746370579,0.492322628,0.242447963,0.868769921,1
70886348,0.990470716,0.929601987,0.871661279,0.370204593,0.967492831,1
529783017,0.950324898,0.788636037,0.69467554,0.560811935,0.867102748,1
3005715606,0.917481028,0.704299827,0.934611145,0.618182414,0.921888552,1
2251196504,0.963615011,0.261425432,0.906709333,0.201951838,0.715748156,1
124175717,0.932557696,0.814640315,0.840657791,0.959858198,0.784046107,1
898904244,0.71777023,0.799742678,0.231516599,0.489090059,0.848847881,1
8.83E+17,0.902777381,0.661273634,0.656169435,0.383885738,0.892893738,1
809866226,0.921366029,0.150507864,0.364421655,0.195566343,0.438793138,1
747624860,0.802964114,0.563426101,0.638165583,0.188635517,0.744337955,1
2968168881,0.807547979,0.89190135,0.701082118,0.700393673,0.816615978,1
24311148,0.939363792,0.315384347,0.534667076,0.400782802,0.72932379,1
1.02E+18,0.9775929,0.593959925,0.51100833,0.494158879,0.612696599,1
85302687,0.818003867,0.298208689,0.689481974,0.317143557,0.33066711,1
8.38E+17,0.982522504,0.865268526,0.127721175,0.456082615,0.828280283,1
8.19E+17,0.895061722,0.988872351,0.922732631,0.831834379,0.935100365,1
